quarter_date,hb_code,hb_name,loc_code,loc_name,measure,stays,los,avlos,sex,age
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,561,4291,7.64884135472371,Female,70-79
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,523,3684,7.04397705544933,Female,70-79
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,562,4528,8.05693950177936,Female,70-79
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,580,6030,10.3965517241379,Female,80-89
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,538,5719,10.6301115241636,Female,80-89
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,541,5303,9.80221811460259,Female,80-89
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,534,6498,12.1685393258427,Female,80-89
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,144,1361,9.45138888888889,Female,90+
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,157,2055,13.0891719745223,Female,90+
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,151,2051,13.5827814569536,Female,90+
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,144,1991,13.8263888888889,Female,90+
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,54,69,1.27777777777778,Male,10-19
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,57,57,1,Male,10-19
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,43,83,1.93023255813953,Male,10-19
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,42,72,1.71428571428571,Male,10-19
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,156,424,2.71794871794872,Male,20-29
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,172,310,1.80232558139535,Male,20-29
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,163,200,1.22699386503067,Male,20-29
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,170,309,1.81764705882353,Male,20-29
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,210,480,2.28571428571429,Male,30-39
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,200,419,2.095,Male,30-39
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,221,507,2.29411764705882,Male,30-39
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,199,463,2.32663316582915,Male,30-39
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,259,1121,4.32818532818533,Male,40-49
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,281,1059,3.76868327402135,Male,40-49
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,291,1399,4.80756013745704,Male,40-49
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,259,797,3.07722007722008,Male,40-49
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,386,1910,4.94818652849741,Male,50-59
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,441,1827,4.14285714285714,Male,50-59
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,417,1443,3.46043165467626,Male,50-59
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,414,1976,4.77294685990338,Male,50-59
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,465,2630,5.65591397849462,Male,60-69
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,462,3148,6.81385281385281,Male,60-69
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,416,2615,6.28605769230769,Male,60-69
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,509,2742,5.38703339882122,Male,60-69
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,523,4295,8.21223709369025,Male,70-79
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,492,3648,7.41463414634146,Male,70-79
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,471,3446,7.31634819532909,Male,70-79
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,538,3929,7.30297397769517,Male,70-79
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,381,3539,9.28871391076115,Male,80-89
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,376,3902,10.3776595744681,Male,80-89
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,367,3640,9.91825613079019,Male,80-89
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,364,3399,9.33791208791209,Male,80-89
2018-03-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,75,785,10.4666666666667,Male,90+
2018-06-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,57,940,16.4912280701754,Male,90+
2018-09-30,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,67,689,10.2835820895522,Male,90+
2018-12-31,S08000023,NHS Lanarkshire,L302H,University Hospital Hairmyres,Emergency Inpatients,76,731,9.61842105263158,Male,90+
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,5,0,0,Female,0-9
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,5,5,1,Female,0-9
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,0,0,,Female,0-9
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,5,5,1,Female,0-9
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,98,153,1.56122448979592,Female,10-19
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,94,142,1.51063829787234,Female,10-19
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,77,118,1.53246753246753,Female,10-19
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,89,126,1.41573033707865,Female,10-19
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,228,543,2.38157894736842,Female,20-29
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,264,612,2.31818181818182,Female,20-29
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,242,432,1.78512396694215,Female,20-29
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,248,441,1.77822580645161,Female,20-29
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,293,623,2.12627986348123,Female,30-39
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,285,784,2.75087719298246,Female,30-39
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,276,583,2.11231884057971,Female,30-39
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,310,888,2.86451612903226,Female,30-39
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,334,973,2.91317365269461,Female,40-49
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,297,870,2.92929292929293,Female,40-49
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,301,1238,4.11295681063123,Female,40-49
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,287,823,2.86759581881533,Female,40-49
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,430,1721,4.00232558139535,Female,50-59
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,423,1539,3.63829787234043,Female,50-59
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,407,1556,3.82309582309582,Female,50-59
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,455,1980,4.35164835164835,Female,50-59
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,483,2540,5.25879917184265,Female,60-69
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,477,2641,5.53668763102725,Female,60-69
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,447,2102,4.70246085011186,Female,60-69
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,453,2441,5.38852097130243,Female,60-69
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,598,4199,7.02173913043478,Female,70-79
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,527,3383,6.41935483870968,Female,70-79
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,529,3468,6.55576559546314,Female,70-79
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,566,3660,6.46643109540636,Female,70-79
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,461,4233,9.1822125813449,Female,80-89
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,392,2909,7.42091836734694,Female,80-89
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,431,2865,6.64733178654292,Female,80-89
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,419,3167,7.55847255369928,Female,80-89
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,96,747,7.78125,Female,90+
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,73,1000,13.6986301369863,Female,90+
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,77,527,6.84415584415584,Female,90+
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,89,582,6.53932584269663,Female,90+
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,5,0,0,Male,0-9
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,0,0,,Male,0-9
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,5,5,1,Male,0-9
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,77,146,1.8961038961039,Male,10-19
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,58,115,1.98275862068966,Male,10-19
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,75,112,1.49333333333333,Male,10-19
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,72,129,1.79166666666667,Male,10-19
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,164,259,1.57926829268293,Male,20-29
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,189,723,3.82539682539683,Male,20-29
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,172,430,2.5,Male,20-29
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,205,414,2.01951219512195,Male,20-29
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,262,926,3.53435114503817,Male,30-39
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,237,543,2.29113924050633,Male,30-39
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,245,721,2.94285714285714,Male,30-39
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,219,477,2.17808219178082,Male,30-39
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,296,932,3.14864864864865,Male,40-49
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,268,974,3.63432835820896,Male,40-49
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,283,1145,4.04593639575972,Male,40-49
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,286,864,3.02097902097902,Male,40-49
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,476,2108,4.42857142857143,Male,50-59
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,470,2120,4.51063829787234,Male,50-59
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,453,2191,4.83664459161148,Male,50-59
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,529,3251,6.14555765595463,Male,50-59
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,528,3595,6.80871212121212,Male,60-69
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,467,2579,5.52248394004283,Male,60-69
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,486,2896,5.95884773662551,Male,60-69
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,550,2717,4.94,Male,60-69
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,541,3649,6.7449168207024,Male,70-79
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,494,3394,6.87044534412955,Male,70-79
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,449,3412,7.59910913140312,Male,70-79
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,545,3776,6.92844036697248,Male,70-79
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,350,2586,7.38857142857143,Male,80-89
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,307,2237,7.28664495114007,Male,80-89
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,350,2290,6.54285714285714,Male,80-89
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,368,2728,7.41304347826087,Male,80-89
2018-03-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,43,454,10.5581395348837,Male,90+
2018-06-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,29,254,8.75862068965517,Male,90+
2018-09-30,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,42,270,6.42857142857143,Male,90+
2018-12-31,S08000023,NHS Lanarkshire,L106H,University Hospital Monklands,Emergency Inpatients,61,404,6.62295081967213,Male,90+
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,10,5,0.5,Female,0-9
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,35,25,0.714285714285714,Female,0-9
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,30,20,0.666666666666667,Female,0-9
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,10,5,0.5,Female,0-9
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,84,87,1.03571428571429,Female,10-19
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,84,95,1.13095238095238,Female,10-19
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,82,126,1.53658536585366,Female,10-19
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,95,120,1.26315789473684,Female,10-19
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,229,343,1.49781659388646,Female,20-29
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,217,565,2.6036866359447,Female,20-29
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,237,495,2.08860759493671,Female,20-29
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,252,383,1.51984126984127,Female,20-29
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,282,522,1.85106382978723,Female,30-39
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,305,850,2.78688524590164,Female,30-39
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,286,616,2.15384615384615,Female,30-39
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,276,1003,3.63405797101449,Female,30-39
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,329,841,2.55623100303951,Female,40-49
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,345,932,2.70144927536232,Female,40-49
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,350,982,2.80571428571429,Female,40-49
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,323,927,2.86996904024768,Female,40-49
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,473,1619,3.42283298097252,Female,50-59
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,453,1520,3.35540838852097,Female,50-59
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,429,1561,3.63869463869464,Female,50-59
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,459,1507,3.28322440087146,Female,50-59
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,478,2729,5.7092050209205,Female,60-69
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,473,2649,5.60042283298097,Female,60-69
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,462,2702,5.84848484848485,Female,60-69
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,521,2535,4.86564299424184,Female,60-69
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,612,5041,8.23692810457516,Female,70-79
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,593,4701,7.92748735244519,Female,70-79
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,596,3831,6.42785234899329,Female,70-79
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,582,4106,7.05498281786942,Female,70-79
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,538,5433,10.0985130111524,Female,80-89
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,568,5680,10,Female,80-89
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,524,6088,11.618320610687,Female,80-89
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,576,6021,10.453125,Female,80-89
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,176,1925,10.9375,Female,90+
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,126,1677,13.3095238095238,Female,90+
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,157,1803,11.484076433121,Female,90+
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,154,1916,12.4415584415584,Female,90+
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,5,5,1,Male,0-9
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,34,20,0.588235294117647,Male,0-9
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,15,5,0.333333333333333,Male,0-9
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,15,5,0.333333333333333,Male,0-9
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,64,60,0.9375,Male,10-19
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,68,89,1.30882352941176,Male,10-19
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,76,126,1.65789473684211,Male,10-19
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,62,46,0.741935483870968,Male,10-19
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,167,415,2.48502994011976,Male,20-29
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,155,427,2.75483870967742,Male,20-29
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,183,571,3.12021857923497,Male,20-29
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,172,422,2.45348837209302,Male,20-29
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,224,766,3.41964285714286,Male,30-39
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,239,505,2.11297071129707,Male,30-39
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,243,741,3.04938271604938,Male,30-39
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,242,516,2.13223140495868,Male,30-39
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,305,1582,5.18688524590164,Male,40-49
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,275,929,3.37818181818182,Male,40-49
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,376,1239,3.29521276595745,Male,40-49
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,293,1271,4.33788395904437,Male,40-49
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,426,1558,3.65727699530516,Male,50-59
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,440,2242,5.09545454545455,Male,50-59
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,375,1305,3.48,Male,50-59
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,391,1611,4.12020460358056,Male,50-59
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,477,2837,5.9475890985325,Male,60-69
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,422,2182,5.17061611374408,Male,60-69
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,448,2698,6.02232142857143,Male,60-69
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,504,2809,5.5734126984127,Male,60-69
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,491,3635,7.40325865580448,Male,70-79
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,539,4752,8.81632653061224,Male,70-79
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,525,3618,6.89142857142857,Male,70-79
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,537,3692,6.87523277467412,Male,70-79
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,364,3393,9.32142857142857,Male,80-89
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,388,3873,9.9819587628866,Male,80-89
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,385,3500,9.09090909090909,Male,80-89
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,446,4604,10.322869955157,Male,80-89
2018-03-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,95,1135,11.9473684210526,Male,90+
2018-06-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,68,733,10.7794117647059,Male,90+
2018-09-30,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,61,630,10.327868852459,Male,90+
2018-12-31,S08000023,NHS Lanarkshire,L308H,University Hospital Wishaw,Emergency Inpatients,56,651,11.625,Male,90+
2018-03-31,S08000024,NHS Lothian,S08000024,NHS Lothian,Emergency Inpatients,141,511,3.6241134751773,Female,0-9
2018-06-30,S08000024,NHS Lothian,S08000024,NHS Lothian,Emergency Inpatients,117,337,2.88034188034188,Female,0-9
2018-09-30,S08000024,NHS Lothian,S08000024,NHS Lothian,Emergency Inpatients,132,390,2.95454545454545,Female,0-9
